title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Chicken Afritada Recipe,This is a recipe for Filipino Afritadang Manok.,5 minutes,45 minutes,4,1  lbs. Chicken cut into serving pieces|2 piece potato cubed|1 piece carrot sliced|8 oz. tomato sauce|3 pieces hotdog sliced| cup green peas|3 pieces bay leaves|1 piece red onion chopped|2 teaspoons garlic minced|3 cups chicken broth| teaspoon sugar|3 tablespoons cooking oil|Salt and ground black pepper to taste,Heat the oil in a cooking pot. Saute onion and garlic until the onion softens.|Add chicken. Cook for 30 seconds. Turn it over and cook the other side for another 30 seconds.|Pour tomato sauce and chicken broth. Cover. Let boil.|Add dried bay leaves. Cover the cooking pot. Continue to cook in medium heat for 30 minutes.|Add hotdogs and carrot. Cook for 3 minutes.|Add potato. Cover the pot and cook for 8 minutes.|Add green peas. Cook for 2 minutes.|Season with salt and ground black pepper|Serve!,583,25,37,37,8,0,0,0,127,1089,1223,5,5,3215,42,93,7,https://panlasangpinoy.com/wp-content/uploads/2018/12/How-to-Cook-Chicken-Afritada-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Bicol Express Recipe,This is a recipe for Bicol Express,5 minutes,55 minutes,6,2 lbs. pork belly sliced into strips|2 cups coconut milk|2 cups coconut cream|1/4 cup shrimp paste or salted Krill|5 cloves garlic crushed|5 pieces Thai chili pepper chopped|2 thumbs ginger minced|1 piece onion chopped|2 pieces Serrano pepper sliced|1 cup water optional|8 grams Maggi Magic Sarap,"Combine pork, ginger, garlic, onion, Thai chili pepper, long green pepper, and coconut milk in a pan. Mix well. Cover the pan and turn the heat to on. Let the mixture boil.|Stir and adjust the heat to low. Cover and simmer for 50 minutes. Note: add water as necessary|Add the remaining coconut cream and bagoong alamang (as needed). Season with Maggi Magic Sarap.  Continue cooking in low heat until the sauce thickens (around|Transfer to a serving plate and serve with warm rice.",1224,10,23,124,68,9,39,0,168,248,747,2,1,29,8,61,6,https://panlasangpinoy.com/wp-content/uploads/2021/04/Bicol-Express-1-152x152.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Pata Tim Recipe,,10 minutes,30 minutes,6,4 to 5 lbs. pig's leg cleaned|1/2 cup soy sauce|1/2 tablespoon sesame oil|3/4 cup brown sugar|1/2 cup Sherry cooking wine|4 pieces star anise|4 cups water|5 to 8 pieces dry Shiitake mushroom soaked in 1 cup water (for 3 hours)|1 1/2 tablespoons cornstarch diluted in 1/2 cup water|1 1/2 teaspoon whole peppercorn|1/2  beef cube|A bunch of bok choy bottom end chopped|1 tablespoon salt|3 tablespoons cooking oil,"Preheat oven to 350F.|Place the pig leg in a baking pan. Rub salt and cooking oil all over the pig leg. Let it stay for 10 minutes.|Put the baking pan with the leg inside the oven. Bake for 15 to 20 minutes.|Remove the leg from the oven. Let it cool down.|Place the leg in a pressure cooker. Pour-in 4 cups water and add the whole peppercorn. Cover and pressure cook for 40 to 45 minutes. Note: if you are using a smaller sized leg, you can reduce the time to 35 minutes.|Once the pressure is released, remove the cover. Continue to cook by placing the pressure cooker on a stove top (or turning the mode to manual, in case you are using an electric pressure cooker). Add the brown sugar, soy sauce, Sherry, and sesame oil. Let it boil. Cook for 15 minutes without cover.|Add the beef cube, star anise, and shitake mushrooms. Stir and cook in medium heat for 30 minutes.|Pour-in the cornstarch diluted in water. Stir. Continue to cook until the sauce reaches your preferred thickness.|Add the bok choy. Stir and cook for 5 to 7 minutes. You can add more salt and pepper if you want.|Transfer to a serving plate. Serve.|Share and enjoy!",406,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2015/06/Pata-Tim-Recipe-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Adobong Kangkong Recipe,This is a recipe for adobong kangkong. It is a Filipino vegetable dish wherein the water spinach is cooked inadobo style.,5 minutes,15 minutes,3,1 bunch kangkong leaves and stalks separated. Stalks cut in 1-inch pieces|1 piece onion chopped|1 head garlic crushed and chopped|1/4 cup soy sauce|1/8 cup vinegar|1/2 cup water optional|3 tablespoons cooking oil|Ground black pepper,Heat oil in a pan.|Add the garlic. Saute until the color turns golden brown. Scoop-out a quarter of the browned garlic and put in a clean bowl. Save this later for garnish.|Add chopped onion. Saute until it softens.|Pour the soy sauce and vinegar in the pan. Let the liquid boil.|Add the Kangkong stalks. Cook for 2 minutes.|Add the Kangkong leaves. Stir. Continue cooking for 30 to 1 minute. Cover the pan and cook for 1 minute.|Season with ground black pepper. Note: you may also add salt if needed.|Transfer to a serving bowl and then top with browned garlic.|Serve. Share and enjoy!,169,8,4,14,1,0,0,1,0,1106,190,1,2,1178,16,45,1,https://panlasangpinoy.com/wp-content/uploads/2010/07/adobong-kangkong-1-152x152.jpg,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Beef Stir Fry Recipe,,5 minutes,25 minutes,6,"2 lbs beef sirloin thinly sliced|4 tablespoons Oyster Sauce|1 teaspoon salt|2 tablespoons cornstarch|1/2 teaspoon ground black pepper|2  medium sized bell pepper 1 red and 1 green, cut into strips|1/2 cup cooking oil","In a large bowl, put-in the beef, black pepper, salt, and oyster sauce then mix thoroughly. Let this stand for a few minutes.|Add the cornstarch to the combined ingredients and mix well. Let this stand for a few minutes.|Fry the bell pepper while waiting for the meat to absorb the marinade. Place the cooking oil in a pan and add the bell pepper. Let this fry for 3 minutes then set aside.|Using the same pan and oil left from frying the bell pepper, put-in the marinated meat and stir fry until mixture dries out.|If the meat is not yet tender, you may add water as needed and cook until the meat becomes tender.|Combine the meat and fried bell pepper in a plate and serve hot.|Share and Enjoy!",356,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/12/Beef-Stir-Fry-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Beef Asado Recipe,,10 minutes,,6,3 lbs. beef brisket or chuck thinly sliced|1 cup uncooked thick potato fries|1  large yellow onion minced|1  6 oz. can tomato sauce|3 pieces dried bay leaves|1 tablespoon soy sauce|1 teaspoon garlic powder|2 tablespoons lemon juice|3 tablespoons salted butter|1 tablespoon olive oil|1 cup water|Salt and pepper to taste,"Melt the butter in a pan and add the olive oil.|Sauté the onion until it becomes soft.|Add the beef. Cook for 3 to 5 minutes.|Put-in the garlic powder soy sauce, lemon juice, tomato sauce, and water. Stir and let boil.|Add the bay leaves and simmer for 40 to 60 minutes (add water as necessary).|Add the potato fries. Cook for 10 minutes.|Add salt and pepper to taste.|Transfer to a serving plate. Serve!|Share and enjoy!",395,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/03/Beef-Asado-152x152.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sweet and Sour Tilapia,Crispy Fried Tilapia cooked in a tasty sweet and sour sauce.,10 minutes,30 minutes,3,2 pieces tilapia cleaned|2 tablespoons Knorr Liquid Seasoning|1 piece red bell pepper julienne|1 piece green bell pepper julienne|1 piece carrot julienne|5 cloves garlic crushed|1 piece onion sliced|2 thumbs ginger julienne|2 tablespoons cornstarch|2 cups water|5 1/2 tablespoons white vinegar|8 tablespoons tomato ketchup|7 tablespoons white sugar|1  cup cooking oil|Salt and ground black pepper to taste,"Apply Knorr Liquid Seasoning all over the tilapia. Let it stand for 10 minutes so that the fish can absorb the flavor of the seasoning.|Heat around 1 cup of cooking oil in a pan. Once the oil gets hot, fry the fish until the color turns golden brown. Flip to fry the opposite side. Remove from the pan. Place on a clean plate. Set aside.|Make the sauce by heating 3 tablespoons of cooking oil in a cooking pot. Saute onion and garlic for 10 seconds. Add ginger. Saute for 12 seconds.|Pour white vinegar and water. Let boil.|Add tomato ketchup. Stir until it completely dilutes in the mixture.|Add sugar. Stir until the sugar gets fully incorporated.|Put carrots and bell peppers. Cook for 3 minutes.|Combine cornstarch and 3 tablespoons water. Mix well. Pour into the cooking pot. Stir until sauce thickens.|Season with salt and ground black pepper. Add a piece of tilapia and cook for 3 minutes.|Transfer to a serving plate. Serve with rice. Share and enjoy!",1063,55,4,94,7,0,0,0,1,1062,443,3,42,4991,90,39,1,https://panlasangpinoy.com/wp-content/uploads/2009/04/Sweet-and-Sour-Tilapia-1-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Ginataang Puso ng Saging,Banana blossoms cooked in coconut milk with ground pork and shrimp.,5 minutes,25 minutes,3,1 1/2 cups banana blossom sliced and cleaned|40 grams Knorr Ginataang Gulay Mix|1/2 cup ground pork|8 pieces shrimp shell and head removed|5 pieces Thai chili pepper|1 piece onion chopped|4 cloves garlic minced|Ground black pepper to taste|1 1/2 cups water|3 tablespoons cooking oil,Slice banana blossom into thin pieces. Soak in 1/2 cup vinegar for 15 minutes. Rinse and wring tight. Set aside.|Combine Knorr Ginataang Gulay Mix and water. Stir until powder dilutes completely. Set aside.|Heat oil in a pot. Add garlic and cook until it starts to brown.|Add onion. Saute while constantly stirring until onion softens.|Add ground pork. Cook until pork turns light brown.|Put the banana blossoms in the pan. Saute for 2 minutes. Pour vinegar. Cover and cook in medium heat for another 2 minutes.|Pour Knorr Ginataang Gulay mixture and add chili peppers. Let boil. Cover the pot and continue cooking in low to medium heat for 7 to 10 minutes. Note: add more water as needed.|Add shrimp. Cook for 2 minutes. Season with ground black pepper.|Transfer to a serving bowl and serve. Share and enjoy!,333,17,10,26,7,0,0,0,34,52,861,7,2,20,8,28,68,https://panlasangpinoy.com/wp-content/uploads/2011/05/Ginataang-Puso-ng-Saging-Recipe-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Beef and Baby Corn Stir Fry Recipe,,15 minutes,25 minutes,3,3/4 lbs beef sirloin sliced into thin strips|15 pieces baby corn|1 1/2 cups snap peas|1  small red bell pepper sliced into strips|1/4 cup light soy sauce|3 to 4 tablespoons oyster sauce|1 1/2 tablespoons cornstarch|1/2 teaspoon ground black pepper|1/2 teaspoon salt|3  table spoon Shoaxing cooking wine|3 tablespoon cooking oil,"Arrange beef in a bowl. Add 1/4 teaspoon ground black pepper, soy sauce, and oyster sauce. Mix well.|Add the cornstarch. Make sure all the ingredients are well blended. Set aside.|Meanwhile, heat a wok or a pan. Pour-in the cooking oil. Once the oil gets hot, stir-fry the baby corn, snap peas, and red bell pepper for 3 to 5 minutes.|Add salt and remaining pepper. Pour the cooking wine in the wok and stir-fry for 3 minutes.|Transfer the vegetables to a plate. Set aside.|Using the remaining cooking oil (add a tablespoon of cooking oil if needed), stir fry the marinated beef for 3 to 4 minutes. Add the stir-fried vegetables and continue to stir-fry for another 2 to 4 minutes.|Transfer to a serving plate. Serve.|Share and enjoy!",240,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2016/01/Beef-and-Baby-Corn-Stir-Fry_-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
Sinanglay na Tilapia Recipe,,10 minutes,20 minutes,4,2 pieces tilapia cleaned and scales removed|4 pieces bok choy or pechay leaves|4 cloves garlic chopped|1 piece onion diced|2 pieces tomato diced|1 thumb ginger chopped|3 pieces long green chili|1 1/2 cups coconut milk|1/2 cup water|1 teaspoon salt,"In a bowl, combine garlic, onion, tomatoes, and ginger then mix.|Stuff the tilapia with the garlic, onion, and ginger mixture.|Wrap the bok choy around the tilapia. I use 2 bok choy leaves to ensure that the entire fish is wrapped.|Secure the bok choy by tying a kitchen twine around the tilapia. (this step is optional)|Arrange the wrapped tilapia in a wide cooking pan then pour-in coconut milk and water. Sprinkle salt, cover, and turn on heat.|Cook the fish in medium heat for 20 minutes.|Turn off heat. Remove the cooking twine and transfer the fish to a serving plate.|Serve hot. Share and enjoy!",183,6,2,18,16,0,0,0,1,597,239,1,1,45,4,27,3,https://panlasangpinoy.com/wp-content/uploads/2010/10/sinanglay-na-tilapia-1-152x152.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Easy Kung Pao Shrimp Recipe,,5 minutes,15 minutes,3,1 lb. large shrimp head and shell removed|1 piece bell pepper chopped|1 piece onion chopped|1/2 cup scallions chopped|1/4 cup peanuts|3/4 cup kung pao sauce|1 piece zucchini diced|5 pieces dried red chili|1 thumb ginger minced|1 tablespoon garlic minced|3 tablespoons cooking oil|Salt and pepper to taste.,"Heat a pan or wok then pour the cooking oil.|Once the cooking oil gets hot, quickly saute the ginger and garlic. Do this fast to prevent the spices from getting burnt.|Put-in the dried chili and peanuts. Stir fry for 1 minute.|Add the onion and zucchini. Cook for 1 minute.|Put-in the bell peppers. Stir-fry for 2 minutes.|Add the shrimp. Continue to stir-fry for 2 to 5 minutes. do not overcook the shrimp|Pour-in the kung pao sauce. Stir and cook for 1 minute.|Add the scallions. Sprinkle salt and pepper, if needed. Try to taste your dish at this point to see if you will need to add salt and pepper.|Stir and transfer to a serving plate.|Share and enjoy!",520,42,37,23,2,0,0,0,381,1951,764,5,29,2193,76,297,5,https://panlasangpinoy.com/wp-content/uploads/2015/05/kung-pao-shrimp-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
Chicken Lollipop Recipe,,10 minutes,12 minutes,6,10 pieces chicken wings|1 1/2 cup Panko bread crumbs|2 pieces raw eggs|1/2 cup all-purpose flour|3 teaspoons salt|1/2 teaspoon ground black pepper|2 cups cooking oil,"Divide the chicken wing into 3 parts by slicing through the joints. Set aside the wingtip for other possible uses.|Shape the wing to look like a lollipop. You should have two parts of the chicken wing by now: the one with a single bone and the one with two bones. Start by selecting the part with one bone.|Separate the meat from the bone by sliding a sharp knife around the tip of the bone where meat is still connected (do not cut through the bone).|Place the wing vertically on top of a flat surface while holding the part where the knife passed.|Gently push downward while gripping the bone with your thumb and index finger until the meat slides down.|Arrange the meat by inverting the inner part until a lollipop shape is formed. Note: Do the same procedure for the part with two bones. However, you need to first detach the smaller bone before commencing.|Season the chicken lollipops with salt and pepper and let it stand for at least 15 minutes.|Crack the eggs and transfer to a bowl then whisk.|Gradually add-in the all-purpose flour while whisking until a batter is formed.|Dip the chicken lollipop on the batter then to the Panko breadcrumbs.|Heat oil in a cooking pot then deep-fry the chicken lollipop under medium heat until the color of the outer part turns medium brown (about 10 to 12 minutes).|Remove the fried chicken lollipop from the cooking pot and transfer to a dish with paper towel. Let it stand until excess oil is absorbed by the paper towel.|Serve with your favorite dip. Share and enjoy!",168,19,3,9,1,0,0,0,3,1274,41,1,1,0,0,27,1,https://panlasangpinoy.com/wp-content/uploads/2010/02/chicken-lollipop-1-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Garlic Butter Shrimp Recipe,This is a recipe for Garlic Butter Shrimp,10 minutes,12 minutes,6,2 lbs shrimp cleaned|2 tablespoons parsley chopped|1/4 cup butter|1 head garlic crushed|1 cup lemon lime soda|1 teaspoon lemon juice|salt and pepper to taste,"Marinate the shrimp in lemon soda for about 10 minutes|Melt the butter in a pan.|Add the garlic. Cook in low heat until the color turns light brown|Put-in the shrimp. Adjust heat to high. Stir-fry until shrimp turns orange.|Season with ground black pepper, salt, and lemon juice. Stir.|Add parsley. Cook for 30 seconds.|Serve hot. Share and Enjoy!",243,6,31,10,5,0,0,0,401,1248,147,1,4,349,10,232,3,https://panlasangpinoy.com/wp-content/uploads/2009/03/garlic-butter-shrimp-1-152x152.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Sinigang na Hipon Recipe,,10 minutes,30 minutes,4,"1 1/2 lb shrimp with head|1  bunch water spinach kangkong, cut in 3 inch length|1 cup string beans sitaw, cut in 2 inch length|2 pieces medium-sized tomatoes quartered|1  large white onion quartered|8 cups water|1  pack sinigang mix tamarind soup base mix, about 1.4 ounce|2 pieces banana pepper or long green pepper|3 tbsp fish sauce patis|Watch the cooking video:","Pour the water in a large cooking pot and bring to a boil|Add onions and tomatoes and cook until texture becomes soft|Put-in the sinigang mix and simmer for 2 minutes|Add the banana pepper and string beans and simmer for 3 minutes|Add the shrimps and fish sauce then simmer for 5 minutes|Add the water spinach, turn the heat off, and cover the pot. Let stand for 5 minutes.|Serve hot. Share and Enjoy!",64,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2015/04/sinigangnahiponFront2-152x152.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
